#     t[s], lane,       x[m],     v[m/s],   a[m/s^2],     gap[m],    dv[m/s], label,           id,	roadId, originId, infoComment, absTime, xWithOffset[m]
    334.00,    1,      295.2,    29.0317,    0.16149,       0.00,   0.000000,  IDM,          146,        3,        4, , 1970-01-01T00:05:34Z,   295.2069
    334.00,    1,      209.3,    18.1065,    4.38184,      79.91, -10.925178,  IDM,          149,        3,        4, , 1970-01-01T00:05:34Z,   209.3016
    334.00,    2,      235.4,    13.7523,    0.03770,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:34Z,   235.3939
    334.00,    2,      134.5,    12.8846,    0.11614,      90.88,  -0.867694,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:34Z,   134.5108
    334.00,    2,       83.7,    13.3709,   -0.00153,      40.79,   0.486294,  IDM,          147,        3,        1, , 1970-01-01T00:05:34Z,    83.7243
    334.00,    2,       20.6,    21.6731,   -0.71217,      57.15,   8.302260,  IDM,          153,        3,        4, , 1970-01-01T00:05:34Z,    20.5743
    335.00,    1,      229.5,    22.0802,    3.58975,       0.00,   0.000000,  IDM,          149,        3,        4, , 1970-01-01T00:05:35Z,   229.4618
    335.00,    2,      249.2,    13.7845,    0.02821,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:35Z,   249.1630
    335.00,    2,      147.4,    12.9842,    0.08746,      91.72,  -0.800283,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:35Z,   147.4475
    335.00,    2,       97.1,    13.3706,    0.00019,      40.35,   0.386366,  IDM,          147,        3,        1, , 1970-01-01T00:05:35Z,    97.0949
    335.00,    2,       41.9,    20.8983,   -0.82488,      49.23,   7.527709,  IDM,          153,        3,        4, , 1970-01-01T00:05:35Z,    41.8693
    336.00,    1,      253.1,    25.1207,    2.57919,       0.00,   0.000000,  IDM,          149,        3,        4, , 1970-01-01T00:05:36Z,   253.1464
    336.00,    2,      263.0,    13.8087,    0.02110,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:36Z,   262.9602
    336.00,    2,      160.5,    13.0595,    0.06619,      92.49,  -0.749176,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:36Z,   160.4711
    336.00,    2,      110.5,    13.3708,    0.00005,      40.01,   0.311292,  IDM,          147,        3,        1, , 1970-01-01T00:05:36Z,   110.4656
    336.00,    2,       62.3,    20.0185,   -0.92075,      42.13,   6.647753,  IDM,          153,        3,        4, , 1970-01-01T00:05:36Z,    62.3356
    336.00,    2,       21.9,    12.6767,    0.06101,      34.44,  -7.341838,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:36Z,    21.8962
    337.00,    1,      279.4,    27.1637,    1.63305,       0.00,   0.000000,  IDM,          149,        3,        4, , 1970-01-01T00:05:37Z,   279.3661
    337.00,    2,      276.8,    13.8267,    0.01577,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:37Z,   276.7783
    337.00,    2,      173.6,    13.1166,    0.05045,      93.22,  -0.710075,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:37Z,   173.5604
    337.00,    2,      123.8,    13.3706,   -0.00031,      39.72,   0.254004,  IDM,          147,        3,        1, , 1970-01-01T00:05:37Z,   123.8363
    337.00,    2,       81.9,    19.0615,   -0.97965,      35.96,   5.690874,  IDM,          153,        3,        4, , 1970-01-01T00:05:37Z,    81.8803
    337.00,    2,       34.6,    12.7399,    0.06099,      41.28,  -6.321577,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:37Z,    34.6047
    337.00,    2,       13.9,    11.5932,   -0.57844,      10.67,  -1.146759,  IDM,          156,        3,        4, , 1970-01-01T00:05:37Z,    13.9322
    338.00,    2,      290.6,    13.8402,    0.01178,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:38Z,   290.6121
    338.00,    2,      186.7,    13.1604,    0.03882,      93.91,  -0.679794,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:38Z,   186.6999
    338.00,    2,      137.2,    13.3702,   -0.00059,      39.49,   0.209771,  IDM,          147,        3,        1, , 1970-01-01T00:05:38Z,   137.2067
    338.00,    2,      100.4,    18.0744,   -0.98405,      30.76,   4.704293,  IDM,          153,        3,        4, , 1970-01-01T00:05:38Z,   100.4484
    338.00,    2,       47.4,    12.7928,    0.04510,      47.08,  -5.281678,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:38Z,    47.3724
    338.00,    2,       25.5,    11.7530,    0.39093,      11.83,  -1.039756,  IDM,          156,        3,        4, , 1970-01-01T00:05:38Z,    25.5439
    339.00,    1,      150.8,    13.7668,    0.18742,       0.00,   0.000000,  IDM,          147,        3,        1, , 1970-01-01T00:05:39Z,   150.8211
    339.00,    2,      199.9,    13.1943,    0.03023,      94.58,  -0.655984,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:39Z,   199.8779
    339.00,    2,      119.8,    20.3480,    1.56649,      70.09,   7.153719,  IDM,          153,        3,        4, , 1970-01-01T00:05:39Z,   119.7906
    339.00,    2,       60.2,    12.9050,    0.15614,      53.58,  -7.442961,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:39Z,    60.2111
    339.00,    2,       37.5,    12.1590,    0.40032,      12.71,  -0.746008,  IDM,          156,        3,        4, , 1970-01-01T00:05:39Z,    37.4999
    340.00,    1,      164.6,    13.8558,    0.04052,       0.00,   0.000000,  IDM,          147,        3,        1, , 1970-01-01T00:05:40Z,   164.6433
    340.00,    2,      213.1,    13.2977,    0.16893,       0.00,   0.000000,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:40Z,   213.1056
    340.00,    2,      140.7,    21.1926,    0.34600,      62.45,   7.894845,  IDM,          153,        3,        4, , 1970-01-01T00:05:40Z,   140.6594
    340.00,    2,       73.2,    13.0690,    0.16084,      61.46,  -8.123510,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:40Z,    73.1981
    340.00,    2,       49.8,    12.5283,    0.33847,      13.35,  -0.540718,  IDM,          156,        3,        4, , 1970-01-01T00:05:40Z,    49.8489
    341.00,    1,      178.5,    13.8749,    0.00859,       0.00,   0.000000,  IDM,          147,        3,        1, , 1970-01-01T00:05:41Z,   178.5110
    341.00,    2,      226.5,    13.4429,    0.12751,       0.00,   0.000000,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:41Z,   226.4793
    341.00,    2,      161.9,    21.1312,   -0.32782,      54.60,   7.688261,  IDM,          153,        3,        4, , 1970-01-01T00:05:41Z,   161.8748
    341.00,    2,       86.3,    13.2150,    0.13191,      69.53,  -7.916241,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:41Z,    86.3426
    341.00,    2,       62.5,    12.8244,    0.26159,      13.81,  -0.390604,  IDM,          156,        3,        4, , 1970-01-01T00:05:41Z,    62.5316
    342.00,    1,      192.4,    13.8789,    0.00182,       0.00,   0.000000,  IDM,          147,        3,        1, , 1970-01-01T00:05:42Z,   192.3884
    342.00,    2,      240.0,    13.5524,    0.09598,       0.00,   0.000000,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:42Z,   239.9795
    342.00,    2,      182.8,    20.5984,   -0.66513,      47.21,   7.046004,  IDM,          153,        3,        4, , 1970-01-01T00:05:42Z,   182.7662
    342.00,    2,       99.6,    13.3287,    0.09909,      77.15,  -7.269723,  TruckVehicleType,          150,        3,        1, , 1970-01-01T00:05:42Z,    99.6171
    342.00,    2,       75.5,    13.0474,    0.19352,      14.14,  -0.281265,  IDM,          156,        3,        4, , 1970-01-01T00:05:42Z,    75.4730
    342.00,    2,       16.4,    12.1841,    0.02331,      53.05,  -0.863340,  TruckVehicleType,          152,        3,        1, , 1970-01-01T00:05:42Z,    16.4242
.7879
    307.00,    2,      299.5,    12.5114,    0.00641,      22.21,  -0.378714,  IDM,          137,        1,        1, , 1970-01-01T00:05:07Z,   299.4901
    307.00,    2,      254.2,    12.4602,   -0.57219,      39.34,  -0.051254,  TruckVehicleType,          138,        1,        1, , 1970-01-01T00:05:07Z,   254.1515
    307.00,    2,      177.8,    12.7562,   -0.04675,      66.35,   0.296055,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:07Z,   177.8053
    307.00,    2,       99.7,    13.5108,   -0.31118,      68.07,   0.754542,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:07Z,    99.7401
    308.00,    1,      226.0,    12.4397,    0.02031,     111.62,   2.722560,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:08Z,   226.0498
    308.00,    1,      150.1,    12.2529,   -0.10173,      65.95,  -0.186805,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:08Z,   150.0983
    308.00,    2,      266.4,    12.0345,   -0.32471,      39.63,  -0.504672,  TruckVehicleType,          138,        1,        1, , 1970-01-01T00:05:08Z,   266.3790
    308.00,    2,      190.5,    12.7033,   -0.05620,      65.84,   0.668842,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:08Z,   190.5357
    308.00,    2,      113.1,    13.2538,   -0.21815,      67.42,   0.550474,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:08Z,   113.1149
    309.00,    1,      278.3,    11.8712,    0.17954,      69.16,   2.031699,  TruckVehicleType,          138,        1,        1, , 1970-01-01T00:05:09Z,   278.2908
    309.00,    1,      238.5,    12.1472,   -1.46082,      29.82,   0.276004,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:09Z,   238.4661
    309.00,    1,      162.3,    12.1710,   -0.07379,      66.16,   0.023806,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:09Z,   162.3077
    309.00,    1,       86.1,    13.8800,    0.00000,      66.25,   1.709029,  IDM,          145,        1,        1, , 1970-01-01T00:05:09Z,    86.0560
    309.00,    2,      203.2,    12.6419,   -0.07108,      97.62,   8.140154,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:09Z,   203.2100
    309.00,    2,      126.3,    13.0723,   -0.15529,      66.94,   0.430336,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:09Z,   126.2729
    310.00,    1,      290.2,    12.0113,    0.11101,      67.11,   2.042548,  TruckVehicleType,          138,        1,        1, , 1970-01-01T00:05:10Z,   290.2376
    310.00,    1,      250.1,    11.1774,   -0.66514,      30.17,  -0.833900,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:10Z,   250.0663
    310.00,    1,      174.4,    12.0827,   -0.09486,      65.63,   0.905351,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:10Z,   174.4361
    310.00,    1,       99.8,    13.6790,   -0.09498,      64.62,   1.596280,  IDM,          145,        1,        1, , 1970-01-01T00:05:10Z,    99.8113
    310.00,    2,      215.8,    12.6435,    0.05618,      91.92,   3.369952,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:10Z,   215.8423
    310.00,    2,      139.3,    12.9428,   -0.10969,      66.57,   0.299328,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:10Z,   139.2767
    311.00,    1,      261.0,    10.7385,   -0.29249,      31.30,  -1.355003,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:11Z,   260.9948
    311.00,    1,      186.5,    11.9876,   -0.09348,      64.52,   1.249060,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:11Z,   186.4711
    311.00,    1,      113.5,    13.6265,   -0.03281,      63.01,   1.638883,  IDM,          145,        1,        1, , 1970-01-01T00:05:11Z,   113.4595
    311.00,    2,      228.5,    12.7439,    0.12465,      90.38,   0.070439,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:11Z,   228.5307
    311.00,    2,      152.2,    12.8541,   -0.07286,      66.36,   0.110217,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:11Z,   152.1722
    312.00,    1,      271.6,    10.5608,   -0.10231,      32.78,  -1.573413,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:12Z,   271.6294
    312.00,    1,      198.4,    11.8989,   -0.08409,      63.22,   1.338157,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:12Z,   198.4136
    312.00,    1,      127.1,    13.6013,   -0.02182,      61.34,   1.702382,  IDM,          145,        1,        1, , 1970-01-01T00:05:12Z,   127.0726
    312.00,    2,      241.3,    12.8717,    0.12253,      91.00,  -0.985619,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:12Z,   241.3389
    312.00,    2,      165.0,    12.7974,   -0.04477,      66.34,  -0.074257,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:12Z,   164.9957
    312.00,    2,       86.1,    13.8800,    0.00000,      68.94,   1.082557,  IDM,          147,        1,        1, , 1970-01-01T00:05:12Z,    86.0560
    313.00,    1,      282.2,    10.5185,   -0.00279,      34.39,  -1.627337,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:13Z,   282.1611
    313.00,    1,      210.3,    11.8211,   -0.07258,      61.89,   1.302625,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:13Z,   210.2726
    313.00,    1,      140.7,    13.5803,   -0.02093,      59.61,   1.759175,  IDM,          145,        1,        1, , 1970-01-01T00:05:13Z,   140.6633
    313.00,    2,      254.3,    12.9792,    0.09598,      92.01,  -1.049043,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:13Z,   254.2666
    313.00,    2,      177.8,    12.7641,   -0.02503,      66.49,  -0.215008,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:13Z,   177.7749
    313.00,    2,       99.8,    13.7187,   -0.07325,      67.94,   0.954552,  IDM,          147,        1,        1, , 1970-01-01T00:05:13Z,    99.8353
    314.00,    1,      292.7,    10.5466,    0.04814,      36.01,  -1.591367,  TruckVehicleType,          140,        1,        1, , 1970-01-01T00:05:14Z,   292.6896
    314.00,    1,      222.1,    11.7548,   -0.06139,      60.63,   1.208139,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:14Z,   222.0596
    314.00,    1,      154.2,    13.5588,   -0.02212,      57.83,   1.804012,  IDM,          145,        1,        1, , 1970-01-01T00:05:14Z,   154.2330
    314.00,    2,      267.3,    13.0640,    0.07609,      93.10,  -1.107665,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:14Z,   267.2898
    314.00,    2,      190.5,    12.7470,   -0.01152,      66.76,  -0.317075,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:14Z,   190.5293
    314.00,    2,      113.5,    13.6818,   -0.01959,      67.00,   0.934807,  IDM,          147,        1,        1, , 1970-01-01T00:05:14Z,   113.5316
    315.00,    1,      233.8,    11.6990,   -0.05141,      59.48,   1.089406,  TruckVehicleType,          143,        1,        1, , 1970-01-01T00:05:15Z,   233.7857
    315.00,    1,      167.8,    13.5357,   -0.02386,      56.01,   1.836748,  IDM,          145,        1,        1, , 1970-01-01T00:05:15Z,   167.7803
    315.00,    1,       86.1,    13.8800,    0.00000,      75.72,   0.344279,  IDM,          148,        1,        1, , 1970-01-01T00:05:15Z,    86.0560
    315.00,    2,      280.4,    13.1299,    0.05786,      94.17,  -1.019506,  TruckVehicleType,          141,        1,        1, , 1970-01-01T00:05:15Z,   280.3883
    315.00,    2,      203.3,    12.7408,   -0.00236,      67.12,  -0.389120,  TruckVehicleType,          144,        1,        1, , 1970-01-01T00:05:15Z,   203.2725
